x, y, du, u,e_to_next_x, e_to_next_y, to_next_theta,tx, ty, t_theta,nx, ny, n_theta,kappa
2.9364,1.4135,0.00998022,9.29945,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-13,
2.9366,1.42348,0.00998022,9.30943,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.93681,1.43346,0.00998022,9.31941,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.41396e-12,
2.93701,1.44344,0.00998022,9.32939,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-13,
2.93721,1.45342,0.00998022,9.33937,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.93741,1.46339,0.00998022,9.34935,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.93761,1.47337,0.00998022,9.35933,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.93781,1.48335,0.00998022,9.36932,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.93802,1.49333,0.00998022,9.3793,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.06911e-12,
2.93822,1.50331,0.00998022,9.38928,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.93842,1.51329,0.00998022,9.39926,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93862,1.52326,0.00998022,9.40924,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.93882,1.53324,0.00998022,9.41922,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.06911e-12,
2.93902,1.54322,0.00998022,9.4292,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93923,1.5532,0.00998022,9.43918,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.93943,1.56318,0.00998022,9.44916,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.93963,1.57316,0.00998022,9.45914,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93983,1.58313,0.00998022,9.46912,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.06911e-12,
2.94003,1.59311,0.00998022,9.4791,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.94023,1.60309,0.00998022,9.48908,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.94044,1.61307,0.00998022,9.49906,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.94064,1.62305,0.00998022,9.50904,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.06911e-12,
2.94084,1.63302,0.00998022,9.51902,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.94104,1.643,0.00998022,9.529,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.94124,1.65298,0.00998022,9.53898,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.94145,1.66296,0.00998022,9.54896,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.94165,1.67294,0.00998022,9.55894,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.00236e-13,
2.94185,1.68292,0.00998022,9.56892,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.41396e-12,
2.94205,1.69289,0.00998022,9.5789,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.94225,1.70287,0.00998022,9.58888,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.94245,1.71285,0.00998022,9.59886,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.94266,1.72283,0.00998022,9.60884,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.21372e-12,
2.94286,1.73281,0.00998022,9.61882,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.00236e-13,
2.94306,1.74278,0.00998022,9.6288,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.94326,1.75276,0.00998022,9.63878,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-13,
2.94346,1.76274,0.00998022,9.64876,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.94366,1.77272,0.00998022,9.65874,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.94387,1.7827,0.00998022,9.66872,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.94407,1.79268,0.00998022,9.6787,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.02461e-12,
2.94427,1.80265,0.00998022,9.68868,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.94447,1.81263,0.00998022,9.69866,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.94467,1.82261,0.00998022,9.70864,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.94487,1.83259,0.00998022,9.71862,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.2026e-12,
2.94508,1.84257,0.00998022,9.7286,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.94528,1.85254,0.00998022,9.73858,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.94548,1.86252,0.00998022,9.74856,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.94568,1.8725,0.00998022,9.75854,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.94588,1.88248,0.00998022,9.76852,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.94608,1.89246,0.00998022,9.7785,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.24709e-12,
2.94629,1.90244,0.00998022,9.78848,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.94649,1.91241,0.00998022,9.79846,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.94669,1.92239,0.00998022,9.80845,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.94689,1.93237,0.00998022,9.81843,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.06911e-12,
2.94709,1.94235,0.00998022,9.82841,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.94729,1.95233,0.00998022,9.83839,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.9475,1.9623,0.00998022,9.84837,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.9477,1.97228,0.00998022,9.85835,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.9479,1.98226,0.00998022,9.86833,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.02461e-12,
2.9481,1.99224,0.00998022,9.87831,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.9483,2.00222,0.00998022,9.88829,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.9485,2.0122,0.00998022,9.89827,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.44733e-13,
2.94871,2.02217,0.00998022,9.90825,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.00236e-12,
2.94891,2.03215,0.00998022,9.91823,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.94911,2.04213,0.00998022,9.92821,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.94931,2.05211,0.00998022,9.93819,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.94951,2.06209,0.00998022,9.94817,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.94971,2.07206,0.00998022,9.95815,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.94992,2.08204,0.00998022,9.96813,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.45845e-12,
2.95012,2.09202,0.00998022,9.97811,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95032,2.102,0.00998022,9.98809,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.33491e-13,
2.95052,2.11198,0.00998022,9.99807,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.95072,2.12196,0.00998022,10.008,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.28047e-12,
2.95092,2.13193,0.00998022,10.018,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.33491e-13,
2.95113,2.14191,0.00998022,10.028,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.95133,2.15189,0.00998022,10.038,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95153,2.16187,0.00998022,10.048,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.33491e-13,
2.95173,2.17185,0.00998022,10.058,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.95193,2.18182,0.00998022,10.0679,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95213,2.1918,0.00998022,10.0779,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.09136e-12,
2.95234,2.20178,0.00998022,10.0879,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.95254,2.21176,0.00998022,10.0979,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95274,2.22174,0.00998022,10.1079,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.95294,2.23172,0.00998022,10.1178,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
2.95314,2.24169,0.00998022,10.1278,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95334,2.25167,0.00998022,10.1378,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95355,2.26165,0.00998022,10.1478,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.95375,2.27163,0.00998022,10.1578,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95395,2.28161,0.00998022,10.1677,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-12,
2.95415,2.29158,0.00998022,10.1777,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.95435,2.30156,0.00998022,10.1877,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.95455,2.31154,0.00998022,10.1977,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95476,2.32152,0.00998022,10.2077,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.18035e-12,
2.95496,2.3315,0.00998022,10.2176,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95516,2.34148,0.00998022,10.2276,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.95536,2.35145,0.00998022,10.2376,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.95556,2.36143,0.00998022,10.2476,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.95576,2.37141,0.00998022,10.2576,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95597,2.38139,0.00998022,10.2675,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.95617,2.39137,0.00998022,10.2775,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.95637,2.40134,0.00998022,10.2875,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95657,2.41132,0.00998022,10.2975,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.33491e-13,
2.95677,2.4213,0.00998022,10.3075,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95697,2.43128,0.00998022,10.3174,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.09136e-12,
2.95718,2.44126,0.00998022,10.3274,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.95738,2.45124,0.00998022,10.3374,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95758,2.46121,0.00998022,10.3474,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.95778,2.47119,0.00998022,10.3574,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.33491e-13,
2.95798,2.48117,0.00998022,10.3673,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.23597e-12,
2.95818,2.49115,0.00998022,10.3773,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.33491e-13,
2.95839,2.50113,0.00998022,10.3873,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.95859,2.5111,0.00998022,10.3973,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95879,2.52108,0.00998022,10.4073,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.28047e-12,
2.95899,2.53106,0.00998022,10.4172,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.33491e-13,
2.95919,2.54104,0.00998022,10.4272,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.95939,2.55102,0.00998022,10.4372,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.9596,2.561,0.00998022,10.4472,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.9598,2.57097,0.00998022,10.4572,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96,2.58095,0.00998022,10.4671,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.9602,2.59093,0.00998022,10.4771,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-12,
2.9604,2.60091,0.00998022,10.4871,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.9606,2.61089,0.00998022,10.4971,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.96081,2.62086,0.00998022,10.5071,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.96101,2.63084,0.00998022,10.517,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.18035e-12,
2.96121,2.64082,0.00998022,10.527,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96141,2.6508,0.00998022,10.537,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.96161,2.66078,0.00998022,10.547,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96181,2.67076,0.00998022,10.557,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.96202,2.68073,0.00998022,10.5669,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.96222,2.69071,0.00998022,10.5769,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.26934e-12,
2.96242,2.70069,0.00998022,10.5869,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96262,2.71067,0.00998022,10.5969,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.96282,2.72065,0.00998022,10.6069,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96302,2.73062,0.00998022,10.6168,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
2.96323,2.7406,0.00998022,10.6268,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.96343,2.75058,0.00998022,10.6368,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96363,2.76056,0.00998022,10.6468,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96383,2.77054,0.00998022,10.6568,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.96403,2.78052,0.00998022,10.6667,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.28047e-12,
2.96424,2.79049,0.00998022,10.6767,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.96444,2.80047,0.00998022,10.6867,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.96464,2.81045,0.00998022,10.6967,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96484,2.82043,0.00998022,10.7067,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.23597e-12,
2.96504,2.83041,0.00998022,10.7166,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.96524,2.84038,0.00998022,10.7266,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96545,2.85036,0.00998022,10.7366,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.96565,2.86034,0.00998022,10.7466,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.96585,2.87032,0.00998022,10.7566,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96605,2.8803,0.00998022,10.7665,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96625,2.89028,0.00998022,10.7765,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.23597e-12,
2.96645,2.90025,0.00998022,10.7865,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.96666,2.91023,0.00998022,10.7965,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.96686,2.92021,0.00998022,10.8065,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96706,2.93019,0.00998022,10.8164,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.45845e-12,
2.96726,2.94017,0.00998022,10.8264,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.96746,2.95014,0.00998022,10.8364,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96766,2.96012,0.00998022,10.8464,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.96787,2.9701,0.00998022,10.8564,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.96807,2.98008,0.00998022,10.8663,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96827,2.99006,0.00998022,10.8763,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.19147e-12,
2.96847,3.00004,0.00998022,10.8863,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96867,3.01001,0.00998022,10.8963,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.96887,3.01999,0.00998022,10.9063,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.96908,3.02997,0.00998022,10.9162,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.19147e-12,
2.96928,3.03995,0.00998022,10.9262,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.96948,3.04993,0.00998022,10.9362,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.96968,3.0599,0.00998022,10.9462,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.96988,3.06988,0.00998022,10.9562,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97008,3.07986,0.00998022,10.9662,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-12,
2.97029,3.08984,0.00998022,10.9761,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.97049,3.09982,0.00998022,10.9861,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.97069,3.1098,0.00998022,10.9961,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97089,3.11977,0.00998022,11.0061,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.18035e-12,
2.97109,3.12975,0.00998022,11.0161,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97129,3.13973,0.00998022,11.026,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.9715,3.14971,0.00998022,11.036,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.9717,3.15969,0.00998022,11.046,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.9719,3.16966,0.00998022,11.056,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.9721,3.17964,0.00998022,11.066,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.9723,3.18962,0.00998022,11.0759,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.23597e-12,
2.9725,3.1996,0.00998022,11.0859,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.97271,3.20958,0.00998022,11.0959,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97291,3.21956,0.00998022,11.1059,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.97311,3.22953,0.00998022,11.1159,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.23597e-12,
2.97331,3.23951,0.00998022,11.1258,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97351,3.24949,0.00998022,11.1358,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.97371,3.25947,0.00998022,11.1458,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.97392,3.26945,0.00998022,11.1558,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97412,3.27942,0.00998022,11.1658,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.45845e-12,
2.97432,3.2894,0.00998022,11.1757,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97452,3.29938,0.00998022,11.1857,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97472,3.30936,0.00998022,11.1957,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.97492,3.31934,0.00998022,11.2057,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.41396e-12,
2.97513,3.32932,0.00998022,11.2157,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97533,3.33929,0.00998022,11.2256,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.97553,3.34927,0.00998022,11.2356,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97573,3.35925,0.00998022,11.2456,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97593,3.36923,0.00998022,11.2556,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.97613,3.37921,0.00998022,11.2656,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.97634,3.38918,0.00998022,11.2755,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97654,3.39916,0.00998022,11.2855,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.97674,3.40914,0.00998022,11.2955,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97694,3.41912,0.00998022,11.3055,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.26934e-12,
2.97714,3.4291,0.00998022,11.3155,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.97734,3.43908,0.00998022,11.3254,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.97755,3.44905,0.00998022,11.3354,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.97775,3.45903,0.00998022,11.3454,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.97795,3.46901,0.00998022,11.3554,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97815,3.47899,0.00998022,11.3654,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.18035e-12,
2.97835,3.48897,0.00998022,11.3753,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.97855,3.49894,0.00998022,11.3853,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97876,3.50892,0.00998022,11.3953,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.97896,3.5189,0.00998022,11.4053,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.00236e-12,
2.97916,3.52888,0.00998022,11.4153,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97936,3.53886,0.00998022,11.4252,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.97956,3.54884,0.00998022,11.4352,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.97976,3.55881,0.00998022,11.4452,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.97997,3.56879,0.00998022,11.4552,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.98017,3.57877,0.00998022,11.4652,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.33491e-13,
2.98037,3.58875,0.00998022,11.4751,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.28047e-12,
2.98057,3.59873,0.00998022,11.4851,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.98077,3.6087,0.00998022,11.4951,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.33491e-13,
2.98097,3.61868,0.00998022,11.5051,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.98118,3.62866,0.00998022,11.5151,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.41396e-12,
2.98138,3.63864,0.00998022,11.525,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.33491e-13,
2.98158,3.64862,0.00998022,11.535,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.98178,3.6586,0.00998022,11.545,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.98198,3.66857,0.00998022,11.555,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.98218,3.67855,0.00998022,11.565,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.98239,3.68853,0.00998022,11.5749,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.98259,3.69851,0.00998022,11.5849,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.98279,3.70849,0.00998022,11.5949,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.98299,3.71846,0.00998022,11.6049,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.98319,3.72844,0.00998022,11.6149,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.26934e-12,
2.98339,3.73842,0.00998022,11.6248,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.9836,3.7484,0.00998022,11.6348,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.9838,3.75838,0.00998022,11.6448,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.984,3.76836,0.00998022,11.6548,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-13,
2.9842,3.77833,0.00998022,11.6648,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.9844,3.78831,0.00998022,11.6747,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.18035e-12,
2.9846,3.79829,0.00998022,11.6847,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.98481,3.80827,0.00998022,11.6947,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.98501,3.81825,0.00998022,11.7047,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.98521,3.82823,0.00998022,11.7147,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.00236e-12,
